"","activity1","builtin1","communication1","entertainment1","finance1","game1","office1","other1","social1","travel1","unknown1","utilities1","weather1","call1","arousal1","valence1","mood1","screen1","sms1","activity2","builtin2","communication2","entertainment2","finance2","game2","office2","other2","social2","travel2","unknown2","utilities2","weather2","call2","arousal2","valence2","mood2","screen2","sms2","activity3","builtin3","communication3","entertainment3","finance3","game3","office3","other3","social3","travel3","unknown3","utilities3","weather3","call3","arousal3","valence3","mood3","screen3","sms3","activity4","builtin4","communication4","entertainment4","finance4","game4","office4","other4","social4","travel4","unknown4","utilities4","weather4","call4","arousal4","valence4","mood4","screen4","sms4","activity5","builtin5","communication5","entertainment5","finance5","game5","office5","other5","social5","travel5","unknown5","utilities5","weather5","call5","arousal5","valence5","mood5","screen5","sms5","target"
"50",0.0994319117238403,946.19,2728.26,469.274,95.629,29.084,0,31.482,396.672,128.89,0,305.796,0,1,-0.2,1,7.8,13293.2480006218,0,0.074816243043116,897.086,4984.724,727.492,10.606,0,0,34.202,2237.742,0,0,121.035,0,2,-0.25,0.75,7.25,8343.51800036431,2,0.102041058968247,3442.232,2004.347,74.88,33.266,0,0,58.049,428.972,68.278,0,210.882,0,2,-0.25,1,7.6,3832.9909992218,0,0.0919295518222921,2212.954,11360.913,1101.017,38.453,0,0,63.16,1422.548,0,0,423.215,0,2,0.2,1,7.4,15490.2699992657,0,0.0459856891337655,1130.842,8928.472,347.427,18.051,0,0,42.398,526.598,0,0,246.944,0,1,0.2,1,7.6,14535.3399994373,0,7.6
"51",0.074816243043116,897.086,4984.724,727.492,10.606,0,0,34.202,2237.742,0,0,121.035,0,2,-0.25,0.75,7.25,8343.51800036431,2,0.102041058968247,3442.232,2004.347,74.88,33.266,0,0,58.049,428.972,68.278,0,210.882,0,2,-0.25,1,7.6,3832.9909992218,0,0.0919295518222921,2212.954,11360.913,1101.017,38.453,0,0,63.16,1422.548,0,0,423.215,0,2,0.2,1,7.4,15490.2699992657,0,0.0459856891337655,1130.842,8928.472,347.427,18.051,0,0,42.398,526.598,0,0,246.944,0,1,0.2,1,7.6,14535.3399994373,0,0.0509029881940343,1466.271,9692.133,4464.975,209.937,0,0,31.933,2688.536,51.184,0,716.197,0,1,-0.4,1,7.6,22086.478000164,0,7.2
"52",0.102041058968247,3442.232,2004.347,74.88,33.266,0,0,58.049,428.972,68.278,0,210.882,0,2,-0.25,1,7.6,3832.9909992218,0,0.0919295518222921,2212.954,11360.913,1101.017,38.453,0,0,63.16,1422.548,0,0,423.215,0,2,0.2,1,7.4,15490.2699992657,0,0.0459856891337655,1130.842,8928.472,347.427,18.051,0,0,42.398,526.598,0,0,246.944,0,1,0.2,1,7.6,14535.3399994373,0,0.0509029881940343,1466.271,9692.133,4464.975,209.937,0,0,31.933,2688.536,51.184,0,716.197,0,1,-0.4,1,7.6,22086.478000164,0,0.109061063636827,817.613,7279.144,650.832,21.071,0,0,68.847,2227.694,63.316,0,347.974,0,2,-0.2,0.8,7.2,13973.9419996738,1,7.6
"53",0.0919295518222921,2212.954,11360.913,1101.017,38.453,0,0,63.16,1422.548,0,0,423.215,0,2,0.2,1,7.4,15490.2699992657,0,0.0459856891337655,1130.842,8928.472,347.427,18.051,0,0,42.398,526.598,0,0,246.944,0,1,0.2,1,7.6,14535.3399994373,0,0.0509029881940343,1466.271,9692.133,4464.975,209.937,0,0,31.933,2688.536,51.184,0,716.197,0,1,-0.4,1,7.6,22086.478000164,0,0.109061063636827,817.613,7279.144,650.832,21.071,0,0,68.847,2227.694,63.316,0,347.974,0,2,-0.2,0.8,7.2,13973.9419996738,1,0.214248771624235,864.519,2567.857,125.556,27.267,0,0,46.205,2368.377,470.773,3.148,315.763,0,3,-0.2,1,7.6,15482.0189993381,4,7.5
"54",0.0459856891337655,1130.842,8928.472,347.427,18.051,0,0,42.398,526.598,0,0,246.944,0,1,0.2,1,7.6,14535.3399994373,0,0.0509029881940343,1466.271,9692.133,4464.975,209.937,0,0,31.933,2688.536,51.184,0,716.197,0,1,-0.4,1,7.6,22086.478000164,0,0.109061063636827,817.613,7279.144,650.832,21.071,0,0,68.847,2227.694,63.316,0,347.974,0,2,-0.2,0.8,7.2,13973.9419996738,1,0.214248771624235,864.519,2567.857,125.556,27.267,0,0,46.205,2368.377,470.773,3.148,315.763,0,3,-0.2,1,7.6,15482.0189993381,4,0.0304789237989637,1291.314,2431.498,1510.221,0,0,0,1056.684,27.47,0,0,60.338,0,0,0,1,7.5,5700.56200003624,0,7.6
"55",0.0509029881940343,1466.271,9692.133,4464.975,209.937,0,0,31.933,2688.536,51.184,0,716.197,0,1,-0.4,1,7.6,22086.478000164,0,0.109061063636827,817.613,7279.144,650.832,21.071,0,0,68.847,2227.694,63.316,0,347.974,0,2,-0.2,0.8,7.2,13973.9419996738,1,0.214248771624235,864.519,2567.857,125.556,27.267,0,0,46.205,2368.377,470.773,3.148,315.763,0,3,-0.2,1,7.6,15482.0189993381,4,0.0304789237989637,1291.314,2431.498,1510.221,0,0,0,1056.684,27.47,0,0,60.338,0,0,0,1,7.5,5700.56200003624,0,0.0196753225383989,1312.001,4697.372,1548.438,465.253,0,0,72.584,2423.933,0,0,380.193,0,2,-0.8,0.8,7.6,10807.8299996853,0,7
"56",0.109061063636827,817.613,7279.144,650.832,21.071,0,0,68.847,2227.694,63.316,0,347.974,0,2,-0.2,0.8,7.2,13973.9419996738,1,0.214248771624235,864.519,2567.857,125.556,27.267,0,0,46.205,2368.377,470.773,3.148,315.763,0,3,-0.2,1,7.6,15482.0189993381,4,0.0304789237989637,1291.314,2431.498,1510.221,0,0,0,1056.684,27.47,0,0,60.338,0,0,0,1,7.5,5700.56200003624,0,0.0196753225383989,1312.001,4697.372,1548.438,465.253,0,0,72.584,2423.933,0,0,380.193,0,2,-0.8,0.8,7.6,10807.8299996853,0,0.102758248529504,5289.913,3834.645,1562.533,0,333.305,0,40.472,411.485,41.982,0,410.436,0,0,-0.25,1,7,7873.29199910164,0,7.8
"57",0.214248771624235,864.519,2567.857,125.556,27.267,0,0,46.205,2368.377,470.773,3.148,315.763,0,3,-0.2,1,7.6,15482.0189993381,4,0.0304789237989637,1291.314,2431.498,1510.221,0,0,0,1056.684,27.47,0,0,60.338,0,0,0,1,7.5,5700.56200003624,0,0.0196753225383989,1312.001,4697.372,1548.438,465.253,0,0,72.584,2423.933,0,0,380.193,0,2,-0.8,0.8,7.6,10807.8299996853,0,0.102758248529504,5289.913,3834.645,1562.533,0,333.305,0,40.472,411.485,41.982,0,410.436,0,0,-0.25,1,7,7873.29199910164,0,0.151051459040747,844.963,3550.618,504.862,375.022,0,0,185.783,89.166,272.798,0,112.295,0,1,-0.4,0.75,7.8,9175.6049990654,0,8
"58",0.0304789237989637,1291.314,2431.498,1510.221,0,0,0,1056.684,27.47,0,0,60.338,0,0,0,1,7.5,5700.56200003624,0,0.0196753225383989,1312.001,4697.372,1548.438,465.253,0,0,72.584,2423.933,0,0,380.193,0,2,-0.8,0.8,7.6,10807.8299996853,0,0.102758248529504,5289.913,3834.645,1562.533,0,333.305,0,40.472,411.485,41.982,0,410.436,0,0,-0.25,1,7,7873.29199910164,0,0.151051459040747,844.963,3550.618,504.862,375.022,0,0,185.783,89.166,272.798,0,112.295,0,1,-0.4,0.75,7.8,9175.6049990654,0,0.037065268147657,1876.113,8191.41,470.866,1321.104,0,28.098,44.43,4918.942,0,0,269.569,0,7,-0.4,1,8,15516.9519984722,4,7.6
"59",0.0196753225383989,1312.001,4697.372,1548.438,465.253,0,0,72.584,2423.933,0,0,380.193,0,2,-0.8,0.8,7.6,10807.8299996853,0,0.102758248529504,5289.913,3834.645,1562.533,0,333.305,0,40.472,411.485,41.982,0,410.436,0,0,-0.25,1,7,7873.29199910164,0,0.151051459040747,844.963,3550.618,504.862,375.022,0,0,185.783,89.166,272.798,0,112.295,0,1,-0.4,0.75,7.8,9175.6049990654,0,0.037065268147657,1876.113,8191.41,470.866,1321.104,0,28.098,44.43,4918.942,0,0,269.569,0,7,-0.4,1,8,15516.9519984722,4,0.0773410192967757,795.436,7925.918,352.888,1069.748,0,0,32.443,771.266,0,0,11.083,0,0,-0.2,1,7.6,15088.5190007687,0,8
"60",0.102758248529504,5289.913,3834.645,1562.533,0,333.305,0,40.472,411.485,41.982,0,410.436,0,0,-0.25,1,7,7873.29199910164,0,0.151051459040747,844.963,3550.618,504.862,375.022,0,0,185.783,89.166,272.798,0,112.295,0,1,-0.4,0.75,7.8,9175.6049990654,0,0.037065268147657,1876.113,8191.41,470.866,1321.104,0,28.098,44.43,4918.942,0,0,269.569,0,7,-0.4,1,8,15516.9519984722,4,0.0773410192967757,795.436,7925.918,352.888,1069.748,0,0,32.443,771.266,0,0,11.083,0,0,-0.2,1,7.6,15088.5190007687,0,0.071740884895172,753.257,4539.776,2761.95,296.313,0,0,40.569,205.602,143.631,30.102,125.605,0,0,-0.2,1,8,8186.03600072861,1,8
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.103851209253417,0.687111637704055,6.99006309148265,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.103851209253417,0.687111637704055,6.99006309148265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.103851209253417,0.687111637704055,6.99006309148265,0,1,0,157.953,1025.031,160.458,0,0,0,223.087,28.631,0,0,0,0,6,-0.103851209253417,0.687111637704055,6.99006309148265,1605.16500043869,0,0,2421.109,2198.703,351.694,0,0,0,0,0,125.7,0,0,0,7,-0.103851209253417,0.687111637704055,6.99006309148265,5309.25500106812,0,6.33333333333333
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.103851209253417,0.687111637704055,6.99006309148265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.103851209253417,0.687111637704055,6.99006309148265,0,1,0,157.953,1025.031,160.458,0,0,0,223.087,28.631,0,0,0,0,6,-0.103851209253417,0.687111637704055,6.99006309148265,1605.16500043869,0,0,2421.109,2198.703,351.694,0,0,0,0,0,125.7,0,0,0,7,-0.103851209253417,0.687111637704055,6.99006309148265,5309.25500106812,0,0,2437.046,3151.829,88.392,0,0,0,408.106,181.591,0,0,0,0,4,0,0,6.33333333333333,4902.62699961663,1,6.75
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.103851209253417,0.687111637704055,6.99006309148265,0,1,0,157.953,1025.031,160.458,0,0,0,223.087,28.631,0,0,0,0,6,-0.103851209253417,0.687111637704055,6.99006309148265,1605.16500043869,0,0,2421.109,2198.703,351.694,0,0,0,0,0,125.7,0,0,0,7,-0.103851209253417,0.687111637704055,6.99006309148265,5309.25500106812,0,0,2437.046,3151.829,88.392,0,0,0,408.106,181.591,0,0,0,0,4,0,0,6.33333333333333,4902.62699961663,1,0.168068414950326,1229.347,4518.116,2511.178,0,0,0,103.699,103.028,0,0,0,0,4,0.5,0.5,6.75,10159.7690012455,0,8.2
"74",0,157.953,1025.031,160.458,0,0,0,223.087,28.631,0,0,0,0,6,-0.103851209253417,0.687111637704055,6.99006309148265,1605.16500043869,0,0,2421.109,2198.703,351.694,0,0,0,0,0,125.7,0,0,0,7,-0.103851209253417,0.687111637704055,6.99006309148265,5309.25500106812,0,0,2437.046,3151.829,88.392,0,0,0,408.106,181.591,0,0,0,0,4,0,0,6.33333333333333,4902.62699961663,1,0.168068414950326,1229.347,4518.116,2511.178,0,0,0,103.699,103.028,0,0,0,0,4,0.5,0.5,6.75,10159.7690012455,0,0.219484384255438,2604.521,3933.081,88.943,0,0,0,88.722,212.364,0,0,0,0,15,0.6,0.8,8.2,4512.47100138664,1,6.8
"75",0,2421.109,2198.703,351.694,0,0,0,0,0,125.7,0,0,0,7,-0.103851209253417,0.687111637704055,6.99006309148265,5309.25500106812,0,0,2437.046,3151.829,88.392,0,0,0,408.106,181.591,0,0,0,0,4,0,0,6.33333333333333,4902.62699961663,1,0.168068414950326,1229.347,4518.116,2511.178,0,0,0,103.699,103.028,0,0,0,0,4,0.5,0.5,6.75,10159.7690012455,0,0.219484384255438,2604.521,3933.081,88.943,0,0,0,88.722,212.364,0,0,0,0,15,0.6,0.8,8.2,4512.47100138664,1,0.315631756850643,1554.558,2596.989,196.139,0,0,0,105.536,47.815,567.165,0,0,0,5,0.4,0.4,6.8,8182.7570002079,1,7.25
"76",0,2437.046,3151.829,88.392,0,0,0,408.106,181.591,0,0,0,0,4,0,0,6.33333333333333,4902.62699961663,1,0.168068414950326,1229.347,4518.116,2511.178,0,0,0,103.699,103.028,0,0,0,0,4,0.5,0.5,6.75,10159.7690012455,0,0.219484384255438,2604.521,3933.081,88.943,0,0,0,88.722,212.364,0,0,0,0,15,0.6,0.8,8.2,4512.47100138664,1,0.315631756850643,1554.558,2596.989,196.139,0,0,0,105.536,47.815,567.165,0,0,0,5,0.4,0.4,6.8,8182.7570002079,1,0.239024960210347,1777.977,2154.371,148.18,0,0,0,86.857,131.598,0,0,0,0,10,-0.5,0.75,7.25,4360.33400130272,1,7.5
"77",0.168068414950326,1229.347,4518.116,2511.178,0,0,0,103.699,103.028,0,0,0,0,4,0.5,0.5,6.75,10159.7690012455,0,0.219484384255438,2604.521,3933.081,88.943,0,0,0,88.722,212.364,0,0,0,0,15,0.6,0.8,8.2,4512.47100138664,1,0.315631756850643,1554.558,2596.989,196.139,0,0,0,105.536,47.815,567.165,0,0,0,5,0.4,0.4,6.8,8182.7570002079,1,0.239024960210347,1777.977,2154.371,148.18,0,0,0,86.857,131.598,0,0,0,0,10,-0.5,0.75,7.25,4360.33400130272,1,0.289627924900107,2230.303,2858.446,459.604,0,0,0,37.944,388.021,442.296,0,0,0,10,-0.75,0.75,7.5,11155.8509991169,1,6.5
"78",0.219484384255438,2604.521,3933.081,88.943,0,0,0,88.722,212.364,0,0,0,0,15,0.6,0.8,8.2,4512.47100138664,1,0.315631756850643,1554.558,2596.989,196.139,0,0,0,105.536,47.815,567.165,0,0,0,5,0.4,0.4,6.8,8182.7570002079,1,0.239024960210347,1777.977,2154.371,148.18,0,0,0,86.857,131.598,0,0,0,0,10,-0.5,0.75,7.25,4360.33400130272,1,0.289627924900107,2230.303,2858.446,459.604,0,0,0,37.944,388.021,442.296,0,0,0,10,-0.75,0.75,7.5,11155.8509991169,1,0.446043686832901,1930.266,1852.256,662.911,0,0,0,43.204,408.667,780.617,0,0,0,25,-1,-0.5,6.5,7589.56200289727,1,6.25
"79",0.315631756850643,1554.558,2596.989,196.139,0,0,0,105.536,47.815,567.165,0,0,0,5,0.4,0.4,6.8,8182.7570002079,1,0.239024960210347,1777.977,2154.371,148.18,0,0,0,86.857,131.598,0,0,0,0,10,-0.5,0.75,7.25,4360.33400130272,1,0.289627924900107,2230.303,2858.446,459.604,0,0,0,37.944,388.021,442.296,0,0,0,10,-0.75,0.75,7.5,11155.8509991169,1,0.446043686832901,1930.266,1852.256,662.911,0,0,0,43.204,408.667,780.617,0,0,0,25,-1,-0.5,6.5,7589.56200289727,1,0.269697157033532,894.506,1839.899,388.098,0,0,0,61.865,171.994,1263.189,0,0,0,8,-1,0,6.25,4528.52700066567,1,6.4
"80",0.239024960210347,1777.977,2154.371,148.18,0,0,0,86.857,131.598,0,0,0,0,10,-0.5,0.75,7.25,4360.33400130272,1,0.289627924900107,2230.303,2858.446,459.604,0,0,0,37.944,388.021,442.296,0,0,0,10,-0.75,0.75,7.5,11155.8509991169,1,0.446043686832901,1930.266,1852.256,662.911,0,0,0,43.204,408.667,780.617,0,0,0,25,-1,-0.5,6.5,7589.56200289727,1,0.269697157033532,894.506,1839.899,388.098,0,0,0,61.865,171.994,1263.189,0,0,0,8,-1,0,6.25,4528.52700066567,1,0.1561246625015,1073.496,3012.181,532.013,0,0,0,81.808,232.801,0,0,0,0,5,0.2,-0.2,6.4,2766.64899945259,0,7.75
"81",0.289627924900107,2230.303,2858.446,459.604,0,0,0,37.944,388.021,442.296,0,0,0,10,-0.75,0.75,7.5,11155.8509991169,1,0.446043686832901,1930.266,1852.256,662.911,0,0,0,43.204,408.667,780.617,0,0,0,25,-1,-0.5,6.5,7589.56200289727,1,0.269697157033532,894.506,1839.899,388.098,0,0,0,61.865,171.994,1263.189,0,0,0,8,-1,0,6.25,4528.52700066567,1,0.1561246625015,1073.496,3012.181,532.013,0,0,0,81.808,232.801,0,0,0,0,5,0.2,-0.2,6.4,2766.64899945259,0,0.230513654856454,2806.931,2788.751,459.589,0,0,0,50.375,148.447,0,0,0,0,7,-1.25,0.75,7.75,4637.38800001145,0,7.2
"82",0.446043686832901,1930.266,1852.256,662.911,0,0,0,43.204,408.667,780.617,0,0,0,25,-1,-0.5,6.5,7589.56200289727,1,0.269697157033532,894.506,1839.899,388.098,0,0,0,61.865,171.994,1263.189,0,0,0,8,-1,0,6.25,4528.52700066567,1,0.1561246625015,1073.496,3012.181,532.013,0,0,0,81.808,232.801,0,0,0,0,5,0.2,-0.2,6.4,2766.64899945259,0,0.230513654856454,2806.931,2788.751,459.589,0,0,0,50.375,148.447,0,0,0,0,7,-1.25,0.75,7.75,4637.38800001145,0,0.293953462405842,1736.744,2533.849,767.145,0,0,0,41.95,1562.023,0,0,0,0,5,-1.2,0.4,7.2,6069.6300008297,0,7.25
"83",0.269697157033532,894.506,1839.899,388.098,0,0,0,61.865,171.994,1263.189,0,0,0,8,-1,0,6.25,4528.52700066567,1,0.1561246625015,1073.496,3012.181,532.013,0,0,0,81.808,232.801,0,0,0,0,5,0.2,-0.2,6.4,2766.64899945259,0,0.230513654856454,2806.931,2788.751,459.589,0,0,0,50.375,148.447,0,0,0,0,7,-1.25,0.75,7.75,4637.38800001145,0,0.293953462405842,1736.744,2533.849,767.145,0,0,0,41.95,1562.023,0,0,0,0,5,-1.2,0.4,7.2,6069.6300008297,0,0.228849008922151,2267.124,2997.043,490.781,0,0,0,731.853,81.366,0,0,67.163,0,3,0,0.5,7.25,5746.9809987545,0,6.8
"84",0.1561246625015,1073.496,3012.181,532.013,0,0,0,81.808,232.801,0,0,0,0,5,0.2,-0.2,6.4,2766.64899945259,0,0.230513654856454,2806.931,2788.751,459.589,0,0,0,50.375,148.447,0,0,0,0,7,-1.25,0.75,7.75,4637.38800001145,0,0.293953462405842,1736.744,2533.849,767.145,0,0,0,41.95,1562.023,0,0,0,0,5,-1.2,0.4,7.2,6069.6300008297,0,0.228849008922151,2267.124,2997.043,490.781,0,0,0,731.853,81.366,0,0,67.163,0,3,0,0.5,7.25,5746.9809987545,0,0.261598328078139,1053.115,1245.127,707.64,0,0,0,125.669,2717.215,0,0,0,0,8,-0.6,0.6,6.8,3969.58099913597,2,7.25
"85",0.230513654856454,2806.931,2788.751,459.589,0,0,0,50.375,148.447,0,0,0,0,7,-1.25,0.75,7.75,4637.38800001145,0,0.293953462405842,1736.744,2533.849,767.145,0,0,0,41.95,1562.023,0,0,0,0,5,-1.2,0.4,7.2,6069.6300008297,0,0.228849008922151,2267.124,2997.043,490.781,0,0,0,731.853,81.366,0,0,67.163,0,3,0,0.5,7.25,5746.9809987545,0,0.261598328078139,1053.115,1245.127,707.64,0,0,0,125.669,2717.215,0,0,0,0,8,-0.6,0.6,6.8,3969.58099913597,2,0.432469355060395,17416.28,2141.489,1063.268,0,0,0,52.841,523.854,501.644,0,0,0,4,-0.75,0.25,7.25,4403.24299764633,0,7
"86",0.293953462405842,1736.744,2533.849,767.145,0,0,0,41.95,1562.023,0,0,0,0,5,-1.2,0.4,7.2,6069.6300008297,0,0.228849008922151,2267.124,2997.043,490.781,0,0,0,731.853,81.366,0,0,67.163,0,3,0,0.5,7.25,5746.9809987545,0,0.261598328078139,1053.115,1245.127,707.64,0,0,0,125.669,2717.215,0,0,0,0,8,-0.6,0.6,6.8,3969.58099913597,2,0.432469355060395,17416.28,2141.489,1063.268,0,0,0,52.841,523.854,501.644,0,0,0,4,-0.75,0.25,7.25,4403.24299764633,0,0.241887308793968,772.787,1110.856,1278.594,0,0,0,113.228,322.901,0,0,0,0,10,-1,0.75,7,3937.04199886322,1,7.2
"87",0.228849008922151,2267.124,2997.043,490.781,0,0,0,731.853,81.366,0,0,67.163,0,3,0,0.5,7.25,5746.9809987545,0,0.261598328078139,1053.115,1245.127,707.64,0,0,0,125.669,2717.215,0,0,0,0,8,-0.6,0.6,6.8,3969.58099913597,2,0.432469355060395,17416.28,2141.489,1063.268,0,0,0,52.841,523.854,501.644,0,0,0,4,-0.75,0.25,7.25,4403.24299764633,0,0.241887308793968,772.787,1110.856,1278.594,0,0,0,113.228,322.901,0,0,0,0,10,-1,0.75,7,3937.04199886322,1,0.156372923664277,1186.299,2481.322,354.965,0,0,0,81.741,2038.631,0,0,0,0,14,-0.8,0.4,7.2,4774.14599919319,2,7.4
"88",0.261598328078139,1053.115,1245.127,707.64,0,0,0,125.669,2717.215,0,0,0,0,8,-0.6,0.6,6.8,3969.58099913597,2,0.432469355060395,17416.28,2141.489,1063.268,0,0,0,52.841,523.854,501.644,0,0,0,4,-0.75,0.25,7.25,4403.24299764633,0,0.241887308793968,772.787,1110.856,1278.594,0,0,0,113.228,322.901,0,0,0,0,10,-1,0.75,7,3937.04199886322,1,0.156372923664277,1186.299,2481.322,354.965,0,0,0,81.741,2038.631,0,0,0,0,14,-0.8,0.4,7.2,4774.14599919319,2,0.261960532189054,2790.014,1322.61,76.976,0,0,0,186.413,191.121,345.2,0,0,0,2,-0.2,0.8,7.4,3297.73799705505,1,6.4
"89",0.432469355060395,17416.28,2141.489,1063.268,0,0,0,52.841,523.854,501.644,0,0,0,4,-0.75,0.25,7.25,4403.24299764633,0,0.241887308793968,772.787,1110.856,1278.594,0,0,0,113.228,322.901,0,0,0,0,10,-1,0.75,7,3937.04199886322,1,0.156372923664277,1186.299,2481.322,354.965,0,0,0,81.741,2038.631,0,0,0,0,14,-0.8,0.4,7.2,4774.14599919319,2,0.261960532189054,2790.014,1322.61,76.976,0,0,0,186.413,191.121,345.2,0,0,0,2,-0.2,0.8,7.4,3297.73799705505,1,0.319120561799633,1964.21,2942.423,1021.454,0,0,0,128.744,317.901,0,0,0,0,2,-0.6,-0.2,6.4,6883.82800173759,0,5.75
"90",0.241887308793968,772.787,1110.856,1278.594,0,0,0,113.228,322.901,0,0,0,0,10,-1,0.75,7,3937.04199886322,1,0.156372923664277,1186.299,2481.322,354.965,0,0,0,81.741,2038.631,0,0,0,0,14,-0.8,0.4,7.2,4774.14599919319,2,0.261960532189054,2790.014,1322.61,76.976,0,0,0,186.413,191.121,345.2,0,0,0,2,-0.2,0.8,7.4,3297.73799705505,1,0.319120561799633,1964.21,2942.423,1021.454,0,0,0,128.744,317.901,0,0,0,0,2,-0.6,-0.2,6.4,6883.82800173759,0,0.322505839909989,1269.299,3595.431,548.787,0,0,0,56.132,122.421,318.294,0,0,0,2,-0.25,0,5.75,6814.30000090599,0,6.4
"91",0.156372923664277,1186.299,2481.322,354.965,0,0,0,81.741,2038.631,0,0,0,0,14,-0.8,0.4,7.2,4774.14599919319,2,0.261960532189054,2790.014,1322.61,76.976,0,0,0,186.413,191.121,345.2,0,0,0,2,-0.2,0.8,7.4,3297.73799705505,1,0.319120561799633,1964.21,2942.423,1021.454,0,0,0,128.744,317.901,0,0,0,0,2,-0.6,-0.2,6.4,6883.82800173759,0,0.322505839909989,1269.299,3595.431,548.787,0,0,0,56.132,122.421,318.294,0,0,0,2,-0.25,0,5.75,6814.30000090599,0,0.22727035660896,1121.689,2809.436,809.728,0,0,0,148.852,141.32,0,0,0,0,5,-1.2,0.2,6.4,3653.37000083923,0,7.4
"92",0.261960532189054,2790.014,1322.61,76.976,0,0,0,186.413,191.121,345.2,0,0,0,2,-0.2,0.8,7.4,3297.73799705505,1,0.319120561799633,1964.21,2942.423,1021.454,0,0,0,128.744,317.901,0,0,0,0,2,-0.6,-0.2,6.4,6883.82800173759,0,0.322505839909989,1269.299,3595.431,548.787,0,0,0,56.132,122.421,318.294,0,0,0,2,-0.25,0,5.75,6814.30000090599,0,0.22727035660896,1121.689,2809.436,809.728,0,0,0,148.852,141.32,0,0,0,0,5,-1.2,0.2,6.4,3653.37000083923,0,0.321919722480525,1957.087,2309.659,794.484,0,0,0,100.897,258.611,388.071,0,0,0,9,0,0.6,7.4,13067.9260015488,1,4.5
"93",0.319120561799633,1964.21,2942.423,1021.454,0,0,0,128.744,317.901,0,0,0,0,2,-0.6,-0.2,6.4,6883.82800173759,0,0.322505839909989,1269.299,3595.431,548.787,0,0,0,56.132,122.421,318.294,0,0,0,2,-0.25,0,5.75,6814.30000090599,0,0.22727035660896,1121.689,2809.436,809.728,0,0,0,148.852,141.32,0,0,0,0,5,-1.2,0.2,6.4,3653.37000083923,0,0.321919722480525,1957.087,2309.659,794.484,0,0,0,100.897,258.611,388.071,0,0,0,9,0,0.6,7.4,13067.9260015488,1,0.215209520160852,576.385,1224.322,618.98,0,0,0,30.011,391.542,0,0,0,0,6,-1,-1.25,4.5,3649.96799850464,0,6.8
"94",0.322505839909989,1269.299,3595.431,548.787,0,0,0,56.132,122.421,318.294,0,0,0,2,-0.25,0,5.75,6814.30000090599,0,0.22727035660896,1121.689,2809.436,809.728,0,0,0,148.852,141.32,0,0,0,0,5,-1.2,0.2,6.4,3653.37000083923,0,0.321919722480525,1957.087,2309.659,794.484,0,0,0,100.897,258.611,388.071,0,0,0,9,0,0.6,7.4,13067.9260015488,1,0.215209520160852,576.385,1224.322,618.98,0,0,0,30.011,391.542,0,0,0,0,6,-1,-1.25,4.5,3649.96799850464,0,0.1365237343961,1482.948,3761.179,737.916,0,0,0,106.148,2008.184,0,0,0,0,2,0,0.6,6.8,6366.52699828148,0,6.25
"95",0.22727035660896,1121.689,2809.436,809.728,0,0,0,148.852,141.32,0,0,0,0,5,-1.2,0.2,6.4,3653.37000083923,0,0.321919722480525,1957.087,2309.659,794.484,0,0,0,100.897,258.611,388.071,0,0,0,9,0,0.6,7.4,13067.9260015488,1,0.215209520160852,576.385,1224.322,618.98,0,0,0,30.011,391.542,0,0,0,0,6,-1,-1.25,4.5,3649.96799850464,0,0.1365237343961,1482.948,3761.179,737.916,0,0,0,106.148,2008.184,0,0,0,0,2,0,0.6,6.8,6366.52699828148,0,0.261951037621564,1184.778,2265.855,193.48,0,0,0,134.434,636.253,0,0,0,0,10,-0.25,0.5,6.25,4079.15199947357,1,7.25
"96",0.321919722480525,1957.087,2309.659,794.484,0,0,0,100.897,258.611,388.071,0,0,0,9,0,0.6,7.4,13067.9260015488,1,0.215209520160852,576.385,1224.322,618.98,0,0,0,30.011,391.542,0,0,0,0,6,-1,-1.25,4.5,3649.96799850464,0,0.1365237343961,1482.948,3761.179,737.916,0,0,0,106.148,2008.184,0,0,0,0,2,0,0.6,6.8,6366.52699828148,0,0.261951037621564,1184.778,2265.855,193.48,0,0,0,134.434,636.253,0,0,0,0,10,-0.25,0.5,6.25,4079.15199947357,1,0.24720984804489,1427.022,2255.545,627.236,0,0,0,61.397,294.321,0,0,0,0,12,-0.5,0.25,7.25,5757.42600059509,1,7.25
"97",0.215209520160852,576.385,1224.322,618.98,0,0,0,30.011,391.542,0,0,0,0,6,-1,-1.25,4.5,3649.96799850464,0,0.1365237343961,1482.948,3761.179,737.916,0,0,0,106.148,2008.184,0,0,0,0,2,0,0.6,6.8,6366.52699828148,0,0.261951037621564,1184.778,2265.855,193.48,0,0,0,134.434,636.253,0,0,0,0,10,-0.25,0.5,6.25,4079.15199947357,1,0.24720984804489,1427.022,2255.545,627.236,0,0,0,61.397,294.321,0,0,0,0,12,-0.5,0.25,7.25,5757.42600059509,1,0.260750603843293,1303.452,2726.237,695.324,0,0,0,141.214,566.807,525.113,0,2.045,0,1,0.25,0.75,7.25,7844.23899865151,1,6.5
